xstep ystep diode current -8.893888E-09
96	63	-2.848448E-08
97	63	-2.986042E-08
98	63	-3.400214E-08
99	63	-4.001731E-08
100	63	-4.680274E-08
101	63	-5.096794E-08
102	63	-5.283660E-08
103	63	-5.178049E-08
104	63	-4.925365E-08
105	63	-4.477991E-08
106	63	-3.994626E-08
107	63	-3.310937E-08
108	63	-2.697219E-08
109	63	-2.519470E-08
110	63	-2.503056E-08
111	63	-2.472827E-08
112	63	-2.442252E-08
113	63	-2.457963E-08
114	63	-2.405641E-08
115	63	-2.422328E-08
90	64	-2.451208E-08
91	64	-2.514672E-08
92	64	-2.510412E-08
93	64	-2.549888E-08
94	64	-2.644014E-08
95	64	-2.856951E-08
96	64	-3.057994E-08
97	64	-3.370410E-08
98	64	-4.029330E-08
99	64	-4.906116E-08
100	64	-5.642883E-08
101	64	-6.055696E-08
102	64	-6.179340E-08
103	64	-6.087668E-08
104	64	-5.710494E-08
105	64	-5.192469E-08
106	64	-4.561200E-08
107	64	-3.839500E-08
108	64	-2.960080E-08
109	64	-2.560856E-08
110	64	-2.514562E-08
111	64	-2.479207E-08
112	64	-2.479232E-08
113	64	-2.417854E-08
114	64	-2.448315E-08
115	64	-2.447703E-08
90	65	-2.475822E-08
91	65	-2.516718E-08
92	65	-2.580661E-08
93	65	-2.615222E-08
94	65	-2.815055E-08
95	65	-3.044200E-08
96	65	-3.346322E-08
97	65	-3.885305E-08
98	65	-4.870559E-08
99	65	-5.927534E-08
100	65	-6.827207E-08
101	65	-7.384267E-08
102	65	-7.923251E-08
103	65	-7.661185E-08
104	65	-6.691433E-08
105	65	-5.978581E-08
106	65	-5.194255E-08
107	65	-4.372895E-08
108	65	-3.376303E-08
109	65	-2.651136E-08
110	65	-2.513479E-08
111	65	-2.476757E-08
112	65	-2.468961E-08
113	65	-2.470218E-08
114	65	-2.467613E-08
115	65	-2.446322E-08
90	66	-2.563255E-08
91	66	-2.590820E-08
92	66	-2.589476E-08
93	66	-2.735260E-08
94	66	-3.000834E-08
95	66	-3.354713E-08
96	66	-3.754921E-08
97	66	-4.706979E-08
98	66	-5.990189E-08
99	66	-8.686608E-08
100	66	-1.971808E-07
101	66	-3.746198E-07
102	66	-4.961874E-07
103	66	-5.096153E-07
104	66	-4.202678E-07
105	66	-2.512059E-07
106	66	-7.642131E-08
107	66	-4.988814E-08
108	66	-3.797810E-08
109	66	-2.752497E-08
110	66	-2.497022E-08
111	66	-2.506550E-08
112	66	-2.487467E-08
113	66	-2.474879E-08
114	66	-2.493234E-08
115	66	-2.491085E-08
90	67	-2.607056E-08
91	67	-2.604265E-08
92	67	-2.663938E-08
93	67	-2.828884E-08
94	67	-3.235258E-08
95	67	-3.650706E-08
96	67	-4.326716E-08
97	67	-5.605531E-08
98	67	-1.215527E-07
99	67	-3.919669E-07
100	67	-7.149499E-07
101	67	-8.410769E-07
102	67	-8.330763E-07
103	67	-7.975647E-07
104	67	-7.567313E-07
105	67	-6.925843E-07
106	67	-4.608805E-07
107	67	-1.458628E-07
108	67	-4.355726E-08
109	67	-2.897200E-08
110	67	-2.489677E-08
111	67	-2.499700E-08
112	67	-2.508818E-08
113	67	-2.514793E-08
114	67	-2.509415E-08
115	67	-2.487792E-08
90	68	-2.622499E-08
91	68	-2.662467E-08
92	68	-2.712799E-08
93	68	-2.982690E-08
94	68	-3.493337E-08
95	68	-4.037876E-08
96	68	-4.884136E-08
97	68	-1.046258E-07
98	68	-4.316583E-07
99	68	-8.220375E-07
100	68	-9.013203E-07
101	68	-8.721900E-07
102	68	-8.380938E-07
103	68	-8.017736E-07
104	68	-7.621083E-07
105	68	-7.195198E-07
106	68	-6.731980E-07
107	68	-4.836472E-07
108	68	-1.135679E-07
109	68	-3.162434E-08
110	68	-2.486986E-08
111	68	-2.501316E-08
112	68	-2.503324E-08
113	68	-2.522528E-08
114	68	-2.571339E-08
115	68	-2.548833E-08
90	69	-2.672535E-08
91	69	-2.679700E-08
92	69	-2.789962E-08
93	69	-3.164920E-08
94	69	-3.777269E-08
95	69	-4.338942E-08
96	69	-5.907031E-08
97	69	-2.932015E-07
98	69	-7.776122E-07
99	69	-9.294538E-07
100	69	-9.034006E-07
101	69	-8.703331E-07
102	69	-8.362844E-07
103	69	-8.003146E-07
104	69	-7.622529E-07
105	69	-7.218694E-07
106	69	-6.782815E-07
107	69	-6.284293E-07
108	69	-3.537699E-07
109	69	-3.923237E-08
110	69	-2.486745E-08
111	69	-2.521338E-08
112	69	-2.532784E-08
113	69	-2.602980E-08
114	69	-2.597554E-08
115	69	-2.622657E-08
90	70	-2.688459E-08
91	70	-2.720625E-08
92	70	-2.898891E-08
93	70	-3.276768E-08
94	70	-4.027654E-08
95	70	-4.563145E-08
96	70	-1.077628E-07
97	70	-5.343093E-07
98	70	-9.146783E-07
99	70	-9.337706E-07
100	70	-8.976124E-07
101	70	-8.655078E-07
102	70	-8.318199E-07
103	70	-7.959190E-07
104	70	-7.581936E-07
105	70	-7.183967E-07
106	70	-6.767805E-07
107	70	-6.314832E-07
108	70	-5.297266E-07
109	70	-1.124056E-07
110	70	-2.535239E-08
111	70	-2.552843E-08
112	70	-2.625320E-08
113	70	-2.702163E-08
114	70	-2.752540E-08
115	70	-2.751623E-08
90	71	-2.728057E-08
91	71	-2.776743E-08
92	71	-2.952196E-08
93	71	-3.357306E-08
94	71	-4.210378E-08
95	71	-4.650317E-08
96	71	-1.754689E-07
97	71	-6.867373E-07
98	71	-9.352424E-07
99	71	-9.181505E-07
100	71	-8.909047E-07
101	71	-8.592560E-07
102	71	-8.256704E-07
103	71	-7.891586E-07
104	71	-7.520520E-07
105	71	-7.132058E-07
106	71	-6.731885E-07
107	71	-6.295937E-07
108	71	-5.758018E-07
109	71	-2.047512E-07
110	71	-2.583219E-08
111	71	-2.663912E-08
112	71	-2.741067E-08
113	71	-2.783610E-08
114	71	-2.845930E-08
115	71	-2.847838E-08
90	72	-2.741293E-08
91	72	-2.800024E-08
92	72	-2.997374E-08
93	72	-3.431726E-08
94	72	-4.256377E-08
95	72	-4.739210E-08
96	72	-2.118597E-07
97	72	-7.366510E-07
98	72	-9.303724E-07
99	72	-9.123548E-07
100	72	-8.847773E-07
101	72	-8.534299E-07
102	72	-8.205456E-07
103	72	-7.854248E-07
104	72	-7.489780E-07
105	72	-7.103302E-07
106	72	-6.701661E-07
107	72	-6.270045E-07
108	72	-5.806799E-07
109	72	-2.468515E-07
110	72	-2.658069E-08
111	72	-2.755586E-08
112	72	-2.885152E-08
113	72	-2.956520E-08
114	72	-3.021963E-08
115	72	-3.033080E-08
90	73	-2.773961E-08
91	73	-2.814411E-08
92	73	-2.984672E-08
93	73	-3.390983E-08
94	73	-4.211311E-08
95	73	-4.695248E-08
96	73	-1.932283E-07
97	73	-7.040845E-07
98	73	-9.178595E-07
99	73	-9.162946E-07
100	73	-8.795398E-07
101	73	-8.493882E-07
102	73	-8.160058E-07
103	73	-7.822032E-07
104	73	-7.461879E-07
105	73	-7.078910E-07
106	73	-6.675378E-07
107	73	-6.245563E-07
108	73	-5.751129E-07
109	73	-2.166373E-07
110	73	-2.829588E-08
111	73	-2.937675E-08
112	73	-3.011461E-08
113	73	-3.117973E-08
114	73	-3.176124E-08
115	73	-3.141592E-08
90	74	-2.814009E-08
91	74	-2.835023E-08
92	74	-2.969724E-08
93	74	-3.342321E-08
94	74	-4.064217E-08
95	74	-4.575649E-08
96	74	-1.303592E-07
97	74	-5.813808E-07
98	74	-8.887422E-07
99	74	-8.945935E-07
